gx(degree/s);gy(degree/s);gz(degree/s);inclinacionX;inclinacionY;time(s)
0.0458;0.1985;-0.0611;-41.8103;19.4712;5.6994
0.0458;0.1069;0.0458;-33.2297;-26.0017;5.7021
0.0458;0.0458;0.0916;-6.5965;-27.3551;5.7045
-0.0153;0.0916;0.0305;-10.2020;-11.3498;5.7067
-0.0458;0.0305;0.1221;20.8443;-20.8443;5.7089
0.0611;0.0153;0.0611;40.0496;-33.7595;5.7111
0.0611;-0.0611;0.0000;37.4054;-52.5946;5.7133
-0.0305;-0.0916;-0.1069;2.3859;-87.6141;5.7155
0.0000;-0.0458;-0.0611;-14.6077;-52.9994;5.7177
-0.0153;0.0305;0.1069;24.7109;-50.0323;5.7199
-0.0458;-0.0153;0.1069;-19.1329;-25.9135;5.7222
-0.1069;-0.0153;0.0305;2.2342;-20.5397;5.7244
-0.0763;0.0611;-0.0305;16.6015;-25.3769;5.7267
0.0611;-0.1069;-0.0153;67.4985;-8.1713;5.7291
0.0763;0.0000;0.0458;15.8959;20.4009;5.7314
-0.0458;0.0458;0.0000;-2.8678;22.0388;5.7336
-0.1221;0.0305;-0.0153;-8.2881;10.3807;5.7359
0.0153;-0.0458;-0.0305;29.6490;-15.9516;5.7382
0.0153;-0.0611;-0.0305;38.1129;-8.8764;5.7404
0.0153;-0.0611;-0.0916;-12.0888;-45.4021;5.7428
0.0763;-0.0611;-0.0458;-22.8166;13.4543;5.7454
0.0305;-0.0763;-0.1069;-14.2463;18.2526;5.7481
0.0916;-0.1221;-0.1221;-35.3044;-23.5844;5.7506
0.1374;-0.0305;0.0305;-14.4487;-69.3374;5.7535
0.0305;0.0458;0.0305;-11.2552;-77.3956;5.7562
-0.1069;0.0611;-0.0153;11.3099;-36.0399;5.7589
-0.1374;-0.0916;0.0305;15.0203;71.8520;5.7615
-0.0305;-0.0305;0.0458;-39.9669;44.0969;5.7641
-0.0763;0.0458;0.0916;-26.2211;-34.6161;5.7665
0.0153;-0.0611;-0.0611;-29.0558;-38.1786;5.7688
0.0305;-0.0305;-0.0305;-10.0059;-47.5981;5.7710
0.0153;0.0763;-0.0305;-12.9118;-42.0945;5.7732
0.0153;0.0763;-0.1221;-10.3739;-64.2045;5.7754
0.0000;-0.0153;-0.0916;8.0445;-31.6537;5.7776
0.0763;0.0458;-0.0458;-2.6466;-56.2184;5.7797
0.1221;0.1374;-0.0763;-49.2249;-40.4735;5.7820
0.1069;0.1221;-0.0763;-50.2852;-39.4537;5.7842
0.1069;0.1527;-0.0916;-48.1603;-37.5575;5.7864
0.1679;0.0458;-0.0305;-57.0495;-22.6193;5.7885
0.1985;0.0458;-0.0763;-37.8322;-52.0543;5.7907
0.1374;0.0763;-0.0305;-26.5068;-63.2027;5.7929
0.0611;0.1221;-0.0916;-16.2273;-62.2415;5.7951
0.1069;0.0611;-0.1527;-35.4659;-53.4540;5.7974
0.0916;0.0000;-0.0763;-25.1041;-45.0000;5.7997
-0.0305;-0.0458;-0.0763;-24.9856;-57.6486;5.8020
-0.1221;0.0000;-0.0763;-12.7282;-67.7243;5.8042
-0.1527;-0.1221;0.0611;-17.5484;-64.7606;5.8063
-0.0611;-0.0458;0.0916;8.7309;-10.4952;5.8086
-0.1221;0.0000;0.0458;16.7875;-12.9818;5.8108
-0.2290;-0.0763;-0.0305;16.1232;2.8942;5.8131
-0.1527;-0.1374;-0.0611;4.3252;-15.3053;5.8152
-0.0458;-0.0153;-0.1069;-30.8186;10.7369;5.8174
0.0458;0.1221;-0.1527;-22.4626;-6.5819;5.8196
0.0305;0.0305;-0.1374;-20.3745;-60.5038;5.8219
0.0000;0.0000;-0.0305;-16.9409;-60.9454;5.8241
0.0763;0.0153;-0.0458;-24.0948;-24.0948;5.8263
0.0305;0.0458;-0.0458;-52.1650;-30.3618;5.8284
0.0000;-0.0916;0.0000;-65.9638;-23.9479;5.8306
0.0611;-0.0611;0.0611;-58.7558;-8.1922;5.8329
-0.0305;0.0000;0.0000;-64.1155;-5.4342;5.8351
-0.0458;-0.0305;-0.0458;-58.2863;19.4435;5.8372
0.0458;-0.0611;-0.0916;0.0000;-71.5651;5.8394
0.0611;-0.0153;-0.0153;22.8166;-58.5530;5.8417
-0.0153;0.1832;-0.0153;29.7550;-26.5298;5.8440
-0.0763;0.1221;0.0763;21.7541;-54.6244;5.8461
0.0305;0.1374;0.0153;-48.1603;-37.5575;5.8483
0.0153;0.1221;-0.0611;-19.9971;-26.0834;5.8505
0.0763;0.0611;-0.0153;0.0000;-0.0000;5.8532
0.0305;0.0916;0.0000;-21.0749;-11.1644;5.8556
0.0611;0.1374;0.0305;-43.7047;-25.1630;5.8583
-0.0305;0.0916;0.0763;-79.9920;-0.0000;5.8606
-0.0458;0.0458;-0.0458;-38.1129;-50.4903;5.8630
-0.0611;0.1985;0.0000;-51.7943;-32.8150;5.8652
-0.0458;0.2137;0.0458;-25.5875;-25.5875;5.8674
0.0153;0.1221;0.0000;-10.7457;-21.8946;5.8696
-0.0763;-0.0153;-0.0458;-2.0612;-30.2348;5.8719
0.0153;-0.0611;-0.0611;23.8323;5.7976;5.8741
-0.0305;-0.0458;-0.0305;-44.1489;-23.4541;5.8763
-0.0916;0.1221;-0.0153;3.8141;-36.7748;5.8785
-0.0916;0.1221;-0.0153;-13.2405;-27.2632;5.8807
-0.0458;0.0611;-0.0611;-26.7077;-23.5470;5.8830
0.0611;0.0000;0.0458;-31.9226;-45.8583;5.8851
0.0000;-0.0305;0.0458;-35.7294;-39.9675;5.8873
-0.0458;0.0458;0.0611;-16.9204;-29.0171;5.8895
-0.0611;0.1374;0.0611;-4.9091;-23.5375;5.8918
-0.0305;0.2595;0.0916;-18.4904;-18.4904;5.8940
-0.0458;0.1374;0.0153;-44.3647;-19.4488;5.8961
-0.0611;0.0916;0.0916;-15.0261;4.2480;5.8985
0.0458;0.0611;0.0916;16.5044;-0.0000;5.9008
-0.0611;0.1832;0.0763;9.9700;-4.9661;5.9032
-0.1069;0.1832;0.1679;-15.5014;3.0640;5.9058
-0.0611;0.1374;0.1069;-45.0000;-0.0000;5.9082
-0.0153;0.2137;0.0763;-51.3266;-29.2059;5.9104
0.0000;0.2290;0.0763;-29.9160;-8.1922;5.9126
-0.0611;0.2443;-0.0153;-58.0972;6.3575;5.9148
-0.0305;0.2443;-0.1221;-71.7449;-4.3572;5.9169
0.0305;0.1985;-0.1069;-59.7537;15.0203;5.9191
0.0153;0.1221;-0.0305;-48.5694;-22.0168;5.9213
0.0305;0.0611;0.0153;-58.9378;9.3906;5.9239
0.0000;-0.0458;0.0458;-47.8636;33.2369;5.9264
-0.0458;-0.0916;0.0763;-32.0506;22.2748;5.9287
0.0763;-0.0611;0.1221;-43.9302;21.4167;5.9309
0.0916;0.0000;0.0916;-82.0442;7.1113;5.9331
0.0916;0.0458;0.0153;-83.2786;-4.7473;5.9353
0.0763;0.0305;0.0305;-32.7186;-1.7208;5.9375
0.0458;-0.0305;0.0153;-36.6569;5.7106;5.9397
0.0305;0.0458;0.0153;-11.1800;-18.0729;5.9419
0.0916;0.1069;0.0000;-7.4925;-43.2026;5.9441
0.0153;0.0916;0.1069;-10.5531;-60.4529;5.9463
0.0458;0.0153;0.0611;55.6197;-12.5438;5.9485
0.0000;-0.1221;0.0305;-28.3388;9.9398;5.9506
0.0916;-0.0611;0.0458;-48.3418;1.5856;5.9533
0.0763;-0.0611;0.0153;-20.0733;-2.6229;5.9559
0.1985;-0.0763;0.0305;1.8924;-7.5905;5.9581
0.1069;-0.0153;0.0763;-16.6992;-0.0000;5.9604
0.0000;0.0916;0.0611;-23.4466;14.8204;5.9628
-0.0153;0.0458;0.0611;-51.5076;16.8511;5.9650
-0.0763;0.1374;0.0153;-61.4512;-8.0794;5.9672
-0.0305;0.0305;0.0458;-36.3469;-5.9162;5.9695
-0.0611;0.0000;0.0153;-43.1880;4.6183;5.9718
-0.0153;0.0305;0.0153;-68.5533;-21.2207;5.9740
0.0000;-0.0305;-0.0153;-36.9823;-51.8750;5.9762
0.0000;0.0000;-0.0305;-26.8378;-47.1918;5.9784
-0.0305;0.0000;0.0305;65.6887;-22.9898;5.9806
-0.0305;0.0763;-0.0153;-53.7611;4.2049;5.9829
-0.1069;0.1069;0.1069;-50.0033;-6.0656;5.9851
-0.0763;0.0763;0.0611;-69.9982;-5.3919;5.9873
-0.0305;0.0458;0.0305;-26.5298;-29.7550;5.9894
-0.1069;0.0305;0.0305;-80.6926;5.1471;5.9917
-0.1069;0.0763;0.0916;-66.8014;-0.0000;5.9939
-0.1832;0.1374;-0.0458;-82.3292;5.4160;5.9961
-0.0916;0.1985;0.0000;-48.5271;-5.3741;5.9984
-0.0916;0.1679;0.0458;-43.2535;-10.4504;6.0007
-0.1679;0.0611;0.0000;-34.5223;-22.6167;6.0030
0.0305;0.1679;-0.0305;-37.3507;-13.7888;6.0051
0.0305;0.1069;-0.1069;-37.9424;13.8343;6.0073
0.0763;0.1679;-0.0763;-27.2256;27.2256;6.0095
0.0458;0.1832;-0.0305;-64.0978;-25.3631;6.0118
-0.1374;0.1985;0.0458;-69.5607;-8.9849;6.0140
-0.1374;0.2443;0.0153;-65.8421;20.5443;6.0161
-0.0458;0.2595;0.0305;-30.9304;24.8688;6.0184
-0.1069;0.1374;0.0153;-14.4407;11.5078;6.0206
-0.0611;0.1069;0.0763;17.3461;48.1897;6.0229
-0.0458;0.0916;0.0458;49.2968;32.0506;6.0254
-0.0458;0.1527;0.0916;33.5537;17.0146;6.0279
0.1069;0.1985;-0.0305;18.9963;18.9963;6.0302
0.0458;0.1221;0.0763;45.0000;-0.0000;6.0324
-0.0916;0.0763;0.1069;63.6311;6.7111;6.0346
-0.0916;0.0916;0.0305;40.8151;-0.0000;6.0369
-0.0916;0.0763;-0.0305;39.9648;-35.0790;6.0390
0.0611;-0.0305;0.0000;16.4093;-21.2975;6.0412
0.1069;0.0458;-0.0305;12.7282;-17.9663;6.0434
0.0916;0.0458;-0.0153;-17.4464;-42.4214;6.0456
0.0763;0.0763;0.0153;-23.1821;-14.2429;6.0478
0.0305;0.1527;0.1069;-56.6335;6.8523;6.0499
-0.0611;0.1221;0.0305;-83.6294;-4.5000;6.0522
0.0458;0.1374;-0.0305;-81.3839;-6.0810;6.0546
0.1069;0.0611;0.0153;-35.2176;-46.1250;6.0569
0.3053;-0.0153;0.0611;-14.7279;-27.7805;6.0592
0.2137;-0.0763;0.0763;-15.9069;-3.9289;6.0614
0.0916;-0.0153;0.0458;-11.8252;-76.7551;6.0637
-0.0458;0.0153;-0.0305;30.6526;-46.2415;6.0659
0.0763;0.1527;-0.0305;16.7587;-65.9348;6.0681
0.1374;0.1221;-0.1527;0.0000;-40.0303;6.0703
0.0458;0.0153;-0.1221;-12.7106;-39.2404;6.0725
0.0153;0.1985;-0.0153;-8.6894;-42.8320;6.0747
0.0916;0.2290;0.0458;2.1343;-26.5452;6.0769
0.0611;0.2290;-0.0458;-16.2839;-10.2786;6.0791
-0.1527;0.1069;-0.1527;-63.3673;13.9258;6.0812
-0.1069;0.1374;-0.1374;-42.2893;-5.2646;6.0834
-0.0305;0.0916;-0.0458;-65.2514;5.2105;6.0858
-0.0458;0.0305;-0.0153;-38.2516;51.6480;6.0880
0.0305;0.1374;0.0611;-16.1543;60.9766;6.0901
0.0000;0.2443;0.1679;13.6223;44.9559;6.0924
-0.0916;0.2443;0.0763;13.9435;-23.6788;6.0946
-0.1069;0.1679;0.0611;-57.8664;-3.0338;6.0967
-0.0153;0.0763;0.0458;-15.8239;-20.5234;6.0990
0.0458;0.1069;-0.1679;7.2963;-49.6409;6.1013
-0.0305;0.1679;-0.0916;-27.2326;31.5321;6.1037
-0.0305;-0.0153;-0.0763;-46.2942;-23.6788;6.1059
0.0000;0.0305;-0.0763;-46.2194;-18.0247;6.1081
0.0611;-0.0305;0.0000;-44.9442;-2.5305;6.1103
0.0000;-0.0611;0.0153;-29.1940;21.4585;6.1125
-0.0763;0.0611;0.0305;-33.1011;-3.6837;6.1148
0.1527;0.0763;0.0000;-50.8402;-37.5341;6.1170
0.1221;0.1069;0.0305;-30.6421;-30.6421;6.1191
-0.0153;0.1221;-0.0458;-30.5368;-16.5309;6.1213
0.1069;0.1832;-0.0153;-17.5200;-14.3541;6.1235
0.0458;0.2290;-0.0611;-9.1953;-28.6464;6.1257
0.0153;0.1832;-0.0763;-17.0592;-21.9234;6.1279
-0.1069;0.1221;-0.0305;-22.3714;-1.5579;6.1301
-0.0916;-0.0458;0.1374;-1.6286;-14.8204;6.1323
-0.1069;0.0305;0.1985;5.3223;-25.6501;6.1345
-0.0916;0.0000;0.1221;-27.5652;-25.9157;6.1366
-0.0611;0.0763;0.0763;-16.2510;-45.2655;6.1388
-0.0153;0.1832;0.0458;-7.4870;-49.7467;6.1410
-0.0458;0.0763;0.0763;5.1303;-43.8687;6.1433
-0.0305;-0.0611;0.0611;20.1838;-49.3825;6.1455
-0.0611;-0.0305;-0.0305;2.8624;-36.8163;6.1477
-0.0763;0.0000;-0.0305;-40.3155;-32.6267;6.1498
-0.1679;-0.0458;-0.0458;-17.1720;-69.2167;6.1521
-0.1374;-0.0916;-0.0611;28.0427;-57.8043;6.1545
-0.1679;-0.0153;-0.0458;23.0674;-54.7140;6.1567
-0.0611;0.0305;0.0763;7.2815;-26.3342;6.1589
-0.0305;0.0305;0.0916;-19.1121;-16.6480;6.1612
-0.1679;0.0305;0.0611;-8.1465;13.1045;6.1635
-0.1221;0.1069;0.0305;81.4365;2.6990;6.1657
-0.0305;0.1069;-0.0153;18.5332;15.8099;6.1678
-0.0611;0.0763;0.0458;24.0357;42.7534;6.1700
0.0000;0.1832;0.0458;-8.9849;18.2008;6.1723
0.0763;0.2137;0.0000;-10.8445;16.3925;6.1745
0.0153;0.0000;0.0153;-39.4200;7.2963;6.1766
-0.0153;0.0611;0.0763;-49.8462;-12.8809;6.1788
-0.0153;0.1221;0.0305;-49.2578;-3.7235;6.1810
0.0763;0.0763;0.0153;-74.8040;1.4946;6.1832
-0.0153;0.1069;0.0458;-52.1572;-2.9204;6.1854
-0.0153;0.0305;0.0305;-11.1776;-16.9045;6.1875
-0.0305;0.1374;0.0153;-33.1918;-30.5533;6.1897
-0.1374;0.1069;-0.0153;-53.9575;-13.6409;6.1920
-0.0458;0.0611;0.0153;-60.1024;-7.3790;6.1942
-0.0611;0.0611;0.0611;-40.3470;-14.5824;6.1964
0.0305;0.1069;-0.0458;7.2123;-27.4088;6.1986
0.0305;0.0611;-0.0458;8.2881;-32.7219;6.2009
0.0153;0.1221;0.0305;1.2537;-23.1927;6.2032
-0.0153;0.0153;0.0458;3.9952;-24.7109;6.2054
-0.0458;0.0153;0.0611;1.3869;-6.9509;6.2076
0.0763;0.2290;0.0763;-11.3099;36.0399;6.2097
0.0611;0.2290;0.0916;-13.5797;38.7651;6.2120
-0.0153;0.1527;0.0458;-22.3526;23.8332;6.2143
-0.0305;0.0763;0.1221;-8.5035;19.7542;6.2165
-0.0458;0.1221;0.1374;-24.5890;63.0823;6.2186
0.0305;0.0153;0.1527;-33.8747;44.7535;6.2208
-0.0153;0.0305;0.0763;-19.8252;32.2051;6.2230
-0.0153;0.1221;-0.0458;-51.6712;-36.0399;6.2252
-0.0458;0.1832;-0.0763;-33.8545;21.8014;6.2274
-0.0153;0.1069;-0.0305;-87.2737;-2.7263;6.2295
0.0305;0.1527;0.0458;-74.4923;-8.1465;6.2319
0.0763;0.0763;-0.0305;-44.6860;-26.3683;6.2342
-0.0153;0.1527;-0.0305;12.9576;-76.3282;6.2363
-0.0458;0.2137;-0.0305;-8.1210;-25.0743;6.2385
-0.0763;0.1069;0.0305;-16.8293;-3.3195;6.2407
-0.1069;0.0611;0.0305;2.9760;-27.8564;6.2430
-0.0611;0.0611;0.0000;38.9107;15.1717;6.2451
-0.0305;-0.0153;-0.0305;34.0416;-6.4283;6.2473
-0.0153;0.1374;-0.0611;-6.6307;-53.9292;6.2495
-0.0153;0.1374;-0.0611;-63.2569;-22.9982;6.2517
-0.0153;0.0458;-0.0305;-43.1384;27.1191;6.2541
0.0305;-0.0458;-0.0611;-11.9047;68.1681;6.2564
-0.0763;0.0916;-0.0458;-39.7622;-39.7622;6.2586
0.0458;0.0916;-0.0763;-32.0375;-57.4068;6.2608
0.0763;0.0611;-0.0916;-18.7549;-60.7738;6.2630
-0.0153;0.0153;-0.0916;-33.8545;-21.8014;6.2651
0.0458;0.0611;-0.0458;-33.2862;-19.2259;6.2673
-0.0458;0.0611;-0.0305;-46.6683;-21.3274;6.2695
-0.0611;0.0305;0.1221;-6.4148;-12.9118;6.2718
-0.1069;-0.0763;0.0916;-9.1773;-45.8655;6.2740
-0.0611;-0.1374;0.0763;-32.1529;-10.2180;6.2762
-0.1832;0.0153;0.0000;-29.1940;-10.5395;6.2784
-0.1527;0.0153;0.0611;-29.0171;-46.6861;6.2806
-0.0916;0.1374;0.0458;40.9659;22.0017;6.2829
-0.0916;0.1985;0.0305;8.8294;-20.9867;6.2851
-0.1527;0.1527;0.0458;46.9022;-42.9617;6.2872
0.0153;-0.0153;0.0153;30.8070;-50.1944;6.2894
-0.0458;0.0153;0.0153;36.2387;-44.3174;6.2916
-0.0611;0.1679;-0.0305;0.0000;-90.0000;6.2940
0.0458;0.0458;-0.0458;-29.1216;-54.2042;6.2961
0.0458;-0.1374;-0.0153;-62.1240;-27.4644;6.2983
-0.0153;-0.0611;0.1069;-32.5985;-1.9296;6.3007
-0.1679;-0.0458;0.1527;-45.0000;-0.0000;6.3031
-0.2290;0.0916;0.0305;-31.6075;-51.8268;6.3053
-0.0763;0.0153;0.0153;37.7941;-48.9596;6.3075
0.0153;-0.1069;0.0611;9.1995;-57.0693;6.3096
0.0000;-0.1679;0.0916;-12.0459;-38.7621;6.3120
-0.1832;-0.0763;0.0458;8.5540;-45.5578;6.3142
-0.0458;-0.1221;0.0000;-25.0740;-27.1542;6.3163
-0.0458;-0.0305;0.0305;-71.6928;-10.5197;6.3185
-0.0305;-0.0611;0.0153;-53.1301;-36.8699;6.3207
-0.1374;-0.0153;0.0458;-1.2819;-40.4500;6.3229
-0.0916;0.0458;-0.0458;-12.1731;-54.4237;6.3252
-0.1832;0.0305;-0.1374;15.2401;-37.8322;6.3274
-0.1832;0.0458;-0.0611;6.1904;-49.0105;6.3295
-0.1221;0.0153;-0.0458;33.3288;-7.8951;6.3318
-0.0763;0.0305;-0.0153;0.0000;21.8014;6.3340
0.0000;-0.0458;-0.0153;27.2256;49.6845;6.3362
-0.0916;0.0153;0.0458;0.0000;48.8141;6.3383
-0.0763;0.1069;0.1527;9.4302;4.6991;6.3405
-0.0916;0.0153;0.1374;5.9807;-24.6313;6.3430
0.0153;-0.0458;0.1221;-16.1543;-60.9766;6.3454
-0.0305;0.0611;0.0611;-25.9135;-28.2573;6.3481
0.0000;0.0611;0.0458;-51.9595;-11.9616;6.3504
0.0153;0.0763;0.0458;-55.9467;-5.2820;6.3526
0.0153;-0.0153;0.0916;-39.4941;-47.9019;6.3552
0.0763;0.0458;0.1221;-56.6858;-11.1190;6.3574
0.0916;0.0458;0.0611;-62.4563;2.0325;6.3596
-0.0916;0.0000;0.0763;-85.2364;-4.7636;6.3620
-0.0458;0.0611;-0.0458;-51.3570;-8.3164;6.3642
0.0153;0.1221;-0.0763;-36.6950;-32.3205;6.3664
-0.0458;0.0000;0.0000;-51.0306;-37.2078;6.3686
-0.0611;-0.0611;-0.0153;-35.4030;-48.1458;6.3708
-0.0305;0.0305;-0.0611;1.7039;-22.7404;6.3730
0.0000;0.0763;0.0153;-51.9347;-32.7704;6.3752
-0.1069;0.0305;0.0305;-65.5854;-6.8212;6.3774
-0.0916;0.0611;0.0000;-38.3721;23.2680;6.3796
-0.0305;0.0305;0.0305;-44.5342;-7.3260;6.3819
-0.0458;-0.0153;0.1985;-19.0705;-19.0705;6.3841
-0.2137;-0.0763;0.1374;-25.1904;-36.5754;6.3865
-0.2595;-0.0458;0.0611;-27.2326;-45.9796;6.3888
-0.2137;0.0000;-0.0153;-63.9811;-16.3096;6.3913
-0.1527;0.0763;-0.0153;-48.1798;-18.2875;6.3939
-0.1679;0.1374;0.0305;-18.2875;36.0399;6.3961
-0.0458;0.0916;0.0305;-9.6090;71.0682;6.3983
0.0000;0.0153;0.0153;22.9228;56.5765;6.4004
0.0916;-0.0153;0.1374;-24.8240;-6.8893;6.4032
0.0305;-0.0458;0.0916;-37.3322;39.8012;6.4058
-0.0305;-0.0153;0.0153;-50.4469;28.1115;6.4081
-0.0611;0.0916;0.0916;-64.0978;-4.9146;6.4102
-0.0763;0.0916;0.1527;-37.8482;-43.6514;6.4127
-0.1221;0.0611;0.1832;-48.5271;-5.3741;6.4154
0.0153;0.1069;0.1221;-54.6757;25.7944;6.4177
0.1221;0.1069;0.1069;-54.7050;25.3107;6.4198
0.1069;0.0611;0.0458;-52.8826;11.4990;6.4223
0.0458;0.0458;0.0458;-26.6437;-36.0563;6.4249
0.0305;0.1221;0.1069;-34.4955;-40.0585;6.4272
0.0458;0.0305;-0.0611;-28.6140;-33.6779;6.4294
-0.1221;-0.0305;0.0153;-5.1968;-13.9774;6.4317
-0.0458;0.0000;0.0305;23.2680;-9.7471;6.4343
-0.1374;-0.0458;0.0153;-46.5085;-12.5706;6.4367
-0.1832;-0.0153;0.0305;-21.5342;-24.5821;6.4390
-0.0458;0.1527;0.1221;-7.1583;-11.5006;6.4412
0.0305;0.2137;0.0916;-34.4499;-45.0000;6.4439
0.1069;0.0763;0.1069;4.0753;-4.0753;6.4463
0.0305;-0.0305;0.0763;35.2644;-53.9292;6.4485
0.0763;-0.0305;0.0305;54.3648;-19.7942;6.4507
0.1221;0.3206;0.1221;-44.5051;28.8108;6.4534
0.0916;0.2748;0.0916;-62.5995;10.7724;6.4560
-0.0458;0.1832;0.0916;-52.8875;4.5739;6.4582
0.0763;0.1679;0.0153;-52.4651;-23.3590;6.4605
0.0153;0.2595;-0.0305;-52.2178;-24.4558;6.4631
-0.1374;0.2137;0.0000;-48.3903;-32.5703;6.4657
-0.1069;0.0916;0.0458;-13.3923;-35.3832;6.4679
-0.0916;0.0000;0.1069;-9.9281;-9.9281;6.4701
-0.1679;0.0458;-0.1069;-34.0255;-5.6670;6.4726
-0.1374;0.0000;-0.0458;-58.1330;10.1201;6.4752
-0.0458;-0.0763;-0.0611;-53.9876;30.0491;6.4775
-0.1985;0.0000;-0.0763;-40.7858;28.7723;6.4797
-0.1221;-0.0916;-0.0763;-26.3596;17.2176;6.4822
-0.0458;0.0305;-0.0763;-49.3551;12.5205;6.4848
0.0000;0.1527;-0.0458;-57.6347;7.8300;6.4872
-0.0611;0.0305;0.0763;-17.0553;-4.2049;6.4894
0.0916;0.1221;0.1069;20.4104;-6.6756;6.4917
-0.0763;0.0458;0.0458;19.1208;-31.6075;6.4944
-0.1985;0.0458;-0.0458;7.9520;-11.9767;6.4968
-0.1069;0.0458;-0.0458;32.6689;-3.4384;6.4991
-0.0305;0.0763;-0.0305;-3.9243;-58.8131;6.5017
-0.0611;0.1832;0.0000;-42.1394;-18.4052;6.5045
-0.0305;0.0916;-0.0458;-25.3748;10.8061;6.5071
0.0000;0.0916;0.0305;-29.2993;-5.1047;6.5093
0.0153;0.0000;0.0153;-21.2946;-22.7912;6.5116
-0.0305;0.0153;0.0305;-12.3258;-32.2542;6.5142
-0.1069;0.1374;0.0000;-14.5249;-48.7990;6.5167
-0.0458;0.0611;-0.0611;-17.5028;-2.8732;6.5189
-0.0153;0.0305;0.0153;-74.3839;6.9144;6.5212
0.0458;0.0153;0.1221;-48.1643;-10.3606;6.5234
-0.0153;0.0763;0.1527;-40.9659;-40.9659;6.5260
-0.0305;0.1527;0.2137;-23.9641;-50.1030;6.5285
-0.0153;0.0611;0.1374;-51.6712;-36.0399;6.5307
-0.0611;0.0305;0.1069;-42.1464;-28.1775;6.5332
0.0611;0.0611;0.0153;-45.8272;-34.3015;6.5358
0.0153;0.0763;0.0763;-21.9792;-60.8439;6.5380
0.1832;-0.0916;0.1221;-16.5626;-69.4935;6.5402
0.0611;0.0763;0.0611;-12.7534;-76.2456;6.5427
-0.1374;-0.0305;0.1527;5.2820;-55.9467;6.5453
-0.2137;-0.0305;0.0305;0.0000;-87.6141;6.5476
-0.1527;0.0916;-0.0153;9.7315;-57.6885;6.5498
-0.0611;0.0611;-0.0458;3.4698;-14.0100;6.5521
-0.0611;0.1069;-0.1069;-3.3154;9.9911;6.5547
-0.0458;0.1527;-0.0458;34.2334;34.2334;6.5574
-0.0305;0.1069;-0.0611;47.9019;-12.2396;6.5599
-0.0763;0.1069;-0.0611;-11.9767;-43.7660;6.5625
-0.0458;0.1527;0.0000;-61.5940;-15.3004;6.5651
-0.0305;0.1527;0.0153;-37.5740;-22.1781;6.5674
-0.0611;0.0611;0.0763;-19.2254;-19.2254;6.5696
-0.1832;0.1374;0.0458;-14.0310;-1.5437;6.5719
-0.1985;0.0000;0.0458;-5.5161;33.0052;6.5745
-0.1679;0.0153;0.0305;9.9491;15.0203;6.5769
-0.1679;0.1069;-0.0305;2.5787;-54.0821;6.5792
-0.1221;0.1221;0.0000;-34.2118;-23.6788;6.5815
0.0763;0.0458;0.1832;-60.5241;-27.0139;6.5842
-0.0763;0.0611;0.0916;-68.9858;-13.4957;6.5866
0.0305;0.1069;0.0763;-72.5536;-12.2396;6.5888
0.0611;0.1374;0.0305;81.2538;8.7462;6.5910
0.0611;0.0611;0.1374;44.7106;-5.7682;6.5936
0.0458;0.0000;0.0916;0.0000;-21.8014;6.5961
-0.0305;-0.1221;-0.0153;17.9303;-52.3390;6.5983
-0.1374;-0.1832;0.0611;72.3235;-17.3223;6.6005
-0.1069;-0.0458;0.1069;-6.5597;-18.3100;6.6032
-0.0611;-0.0153;0.1221;-65.9052;-10.5197;6.6058
-0.0916;0.0763;0.0763;-17.2280;-28.2864;6.6081
-0.1985;-0.0611;0.0458;20.9731;-56.6335;6.6103
-0.0916;-0.0611;-0.0611;-25.3769;-58.9973;6.6128
-0.0611;0.0000;-0.1527;-26.4858;-36.4866;6.6154
0.0458;0.0611;0.0458;-17.8777;-34.2503;6.6178
0.0611;-0.0458;0.0458;-31.6321;-16.2431;6.6200
0.1374;0.0153;0.0000;-51.9996;3.3463;6.6224
0.0458;0.0611;0.0305;-78.2983;4.3199;6.6251
-0.0458;0.0916;-0.0153;-47.1211;-0.0000;6.6274
-0.0458;0.1985;0.0305;-31.3173;-47.4216;6.6297
-0.0153;0.2443;0.0153;-36.6569;-5.7106;6.6323
-0.1374;0.0763;0.0611;-13.5316;-6.7185;6.6350
-0.2290;0.0916;0.0611;1.6201;-8.1268;6.6374
-0.0153;0.0611;0.0000;2.5348;-5.0746;6.6399
0.0153;-0.1374;-0.0153;-19.0256;-0.0000;6.6427
0.0153;-0.0916;0.0000;-74.4759;9.2409;6.6455
0.0305;-0.0153;-0.0153;-58.9015;15.4111;6.6479
0.1069;0.0153;-0.0458;-12.1648;-7.2636;6.6501
0.0763;0.0458;0.0000;-49.3825;-33.5079;6.6525
0.1221;0.1374;0.0305;-27.2256;-49.6845;6.6552
0.1221;-0.0763;0.0458;12.2923;-28.6215;6.6576
0.0153;-0.0611;0.0916;-43.8763;-11.4218;6.6599
0.0611;0.0763;0.0153;-24.4433;-22.2910;6.6624
0.0458;0.1985;0.0611;0.0000;-22.9887;6.6650
0.0916;0.1069;0.1221;-6.5335;-19.9592;6.6673
0.0305;0.1221;-0.0153;-24.3348;-25.8685;6.6695
0.0763;0.0611;-0.0458;-45.7308;-19.4182;6.6719
0.0305;0.0611;-0.0153;-56.6858;-11.1190;6.6745
-0.0458;0.0153;0.0153;-76.3282;-4.2865;6.6768
-0.0763;-0.0916;-0.0153;39.3274;-15.7599;6.6790
